n2,k,multiplicity,parity,s,index,eps,branch,eps_free,f,weight,scalar_charge,pressure_charge,matching_residual,winding_residual,sign_changes,theta_residual
1.60000000000000000e+01,1.00000000000000000e+00,2.40000000000000000e+01,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.17583377006775880e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.71107180036736983e-01,1.49139664940965777e+00,1.06946928085999552e-10,-1.06946895783721629e-10,0.00000000000000000e+00,-7.37165883890611440e-12
2.00000000000000000e+00,3.53553390593273786e-01,4.80000000000000000e+01,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,3.20572527547441544e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.55530746304653866e-01,9.94703777022930447e-01,8.95342072488767312e-12,8.95106211373786209e-12,1.00000000000000000e+00,4.33431068813661113e-12
6.00000000000000000e+00,6.12372435695794470e-01,9.60000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.24901054411028234e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.79652266315546438e-01,1.23127949817955296e+00,9.56673493330184222e-11,9.56683621211595892e-11,1.00000000000000000e+00,1.68194347338612715e-11
1.00000000000000000e+00,2.50000000000000000e-01,2.40000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,3.26385906595586928e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.59096404843262962e-01,9.30353319397631329e-01,1.43954111854803636e-11,-1.43964840049193299e-11,2.00000000000000000e+00,8.02824473566943198e-12
8.00000000000000000e+00,7.07106781186547573e-01,4.80000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.27076381382939330e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.24558069807732186e-01,1.36142284352062481e+00,5.02101342605694153e-11,5.02100583332776296e-11,1.00000000000000000e+00,1.04449782156734727e-12
0.00000000000000000e+00,0.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-4.00000000000000000e+00,3.29690830945973001e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.03314471049193235e-01,0.00000000000000000e+00,6.80539141085097703e-11,6.80469014469053946e-11,3.00000000000000000e+00,2.23288054712611483e-12
0.00000000000000000e+00,0.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,4.00000000000000000e+00,3.29690830948444358e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.03314471051887302e-01,0.00000000000000000e+00,4.16110901607803830e-11,4.16022771787538659e-11,3.00000000000000000e+00,4.27853308337944327e-11
3.00000000000000000e+00,4.33012701892219298e-01,3.20000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,2.00000000000000000e+00,3.32688843003284207e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.54913329665531929e-01,1.14249703992957974e+00,1.48451443124541141e-10,1.48451917425518332e-10,1.00000000000000000e+00,-2.34621211347985081e-11
9.00000000000000000e+00,7.50000000000000000e-01,1.20000000000000000e+02,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.35266639220280238e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.16872552757797293e-01,1.42052845078098455e+00,2.61487397653956303e-11,2.61488608543913870e-11,1.00000000000000000e+00,2.87814216903825582e-12
1.00000000000000000e+00,2.50000000000000000e-01,2.40000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,2.00000000000000000e+00,3.36183434080570143e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.41955328252329716e-01,9.31043103963902552e-01,6.83470045177596336e-11,-6.83471057527640369e-11,2.00000000000000000e+00,2.18562945519806817e-11
3.00000000000000000e+00,4.33012701892219298e-01,3.20000000000000000e+01,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,3.42044635132007091e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.35109312937395154e-01,1.12693197621395558e+00,4.00661890573671502e-10,-4.00661726018824993e-10,1.00000000000000000e+00,1.71063163634244120e-12
1.00000000000000000e+01,7.90569415042094881e-01,9.60000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.42894793776471252e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.10065225913106945e-01,1.47589457569924898e+00,8.39172835355036695e-11,8.39173175393170823e-11,1.00000000000000000e+00,6.33493257851114322e-12
8.00000000000000000e+00,7.07106781186547573e-01,4.80000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.43539328031849145e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.63789102850111734e-01,1.36282624783457718e+00,2.08962387268613756e-10,2.08960848624428763e-10,1.00000000000000000e+00,-7.45181694128405070e-12
4.00000000000000000e+00,5.00000000000000000e-01,2.40000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,2.00000000000000000e+00,3.49887161091428478e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.41109444670928957e-01,1.25075913607391187e+00,2.68806458930825966e-10,2.68804534186983801e-10,1.00000000000000000e+00,-3.00159896937657322e-11
1.10000000000000000e+01,8.29156197588849952e-01,9.60000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.50051774799859761e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.03964998197251113e-01,1.52810911868574761e+00,5.30061781957248887e-11,5.30060439984936238e-11,1.00000000000000000e+00,-8.04423194722403423e-12
9.00000000000000000e+00,7.50000000000000000e-01,1.20000000000000000e+02,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.51736175529318817e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.57315551322350045e-01,1.42136157832080734e+00,7.94267119851218279e-12,-7.94209142895851983e-12,1.00000000000000000e+00,5.85309578582382528e-13
1.20000000000000000e+01,8.66025403784438597e-01,3.20000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.56806973192245991e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,1.98445849442179578e-01,1.57762301133721117e+00,6.21033000401769921e-11,6.21032114622721565e-11,1.00000000000000000e+00,-2.21778151399121271e-12
4.00000000000000000e+00,5.00000000000000000e-01,2.40000000000000000e+01,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,3.59009798052033258e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.20559949096428154e-01,1.23391405996108383e+00,4.18399441324157766e-10,-4.18396872703397094e-10,1.00000000000000000e+00,1.65227831416814297e-11
1.00000000000000000e+01,7.90569415042094881e-01,9.60000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.59367360168516825e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.51539199839323135e-01,1.47621076878131507e+00,6.64891431821067046e-11,6.64881483203316748e-11,1.00000000000000000e+00,3.15232284719968447e-11
2.00000000000000000e+00,3.53553390593273786e-01,4.80000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,3.61953774598679123e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.28471739338529545e-01,1.13027824972459312e+00,8.89247159482053073e-12,-8.89066598119825358e-12,2.00000000000000000e+00,-9.97690818849150673e-12
1.30000000000000000e+01,9.01387818865997281e-01,9.60000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.63214692278931173e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,1.93412328542627965e-01,1.62479077651402593e+00,4.23770661976129954e-11,4.23772128499422251e-11,1.00000000000000000e+00,-3.59730023546944722e-11
5.00000000000000000e+00,5.59016994374947451e-01,9.60000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,2.00000000000000000e+00,3.64350917975710198e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.30596657662010707e-01,1.34328673327477466e+00,3.08295641982767103e-10,3.08296499440530170e-10,1.00000000000000000e+00,-1.48911993846922996e-11
1.10000000000000000e+01,8.29156197588849952e-01,9.60000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.66524723146609199e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.46327654303157872e-01,1.52795241706445295e+00,1.28271891690276947e-10,-1.28272503729931486e-10,1.00000000000000000e+00,8.54605275435460499e-12
1.40000000000000000e+01,9.35414346693485332e-01,1.92000000000000000e+02,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.69318323931092651e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,1.88790443036678496e-01,1.66989690544814406e+00,7.12138346040075115e-11,7.12137016023461911e-11,1.00000000000000000e+00,-1.52988732793346571e-12
2.00000000000000000e+00,3.53553390593273786e-01,4.80000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,2.00000000000000000e+00,3.71762765812847507e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.14175391874190413e-01,1.13024233760585546e+00,6.98867689411857715e-11,-6.98854307756846538e-11,2.00000000000000000e+00,1.28252963804698084e-12
1.20000000000000000e+01,8.66025403784438597e-01,3.20000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.73278293042313880e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.41582876040774530e-01,1.57703042904372803e+00,4.10394801288310200e-11,-4.10418365959230869e-11,1.00000000000000000e+00,-2.30038210702332435e-12
5.00000000000000000e+00,5.59016994374947451e-01,9.60000000000000000e+01,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,3.73280253675916018e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.09263677412666360e-01,1.32548760316246494e+00,4.15679787820754937e-10,-4.15679046739114710e-10,1.00000000000000000e+00,1.16431309038489417e-11
1.00000000000000000e+00,2.50000000000000000e-01,2.40000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,3.00000000000000000e+00,3.73745332061491986e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.32531875929584769e-01,1.04409829178483848e+00,1.35019092201717901e-11,1.35020883362813038e-11,2.00000000000000000e+00,1.08997255665599369e-11
0.00000000000000000e+00,0.00000000000000000e+00,4.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-5.00000000000000000e+00,3.73822845462584841e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.28506041965502038e-01,0.00000000000000000e+00,1.67175112103169618e-10,1.67176494869636372e-10,4.00000000000000000e+00,-1.08357767203415278e-13
0.00000000000000000e+00,0.00000000000000000e+00,4.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,4.00000000000000000e+00,3.73822845465026932e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.28506041967399742e-01,0.00000000000000000e+00,6.15280272183141971e-11,-6.15258954894670751e-11,4.00000000000000000e+00,3.52251561253069667e-12
6.00000000000000000e+00,6.12372435695794470e-01,9.60000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,2.00000000000000000e+00,3.76964596826987242e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.22143133740247217e-01,1.42502389777036020e+00,4.29345316161327187e-10,4.29343671726201137e-10,1.00000000000000000e+00,1.35003119794419035e-13
1.30000000000000000e+01,9.01387818865997281e-01,9.60000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.79682832524352465e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.37230239925663589e-01,1.62379388413996706e+00,7.39694931797844255e-12,7.39852623610204319e-12,1.00000000000000000e+00,6.55919762948542484e-12
1.60000000000000000e+01,1.00000000000000000e+00,2.40000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.80748319451044770e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,1.80559087084145392e-01,1.75481349815196030e+00,9.09763277326752129e-11,9.09761155298838275e-11,1.00000000000000000e+00,-4.73088235253271705e-12
1.00000000000000000e+00,2.50000000000000000e-01,2.40000000000000000e+01,-1.00000000000000000e+00,-1.00000000000000000e+00,-3.00000000000000000e+00,3.80926737240882218e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.96043502827089022e-01,1.03680886909734715e+00,2.32375614500949043e-11,2.32391883514537767e-11,2.00000000000000000e+00,-8.91287044169075671e-12
6.00000000000000000e+00,6.12372435695794470e-01,9.60000000000000000e+01,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,3.85728238289987191e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.00039240522432915e-01,1.40647590866847461e+00,4.71961810872958328e-10,-4.71962025017091946e-10,1.00000000000000000e+00,2.87148083089050488e-12
1.40000000000000000e+01,9.35414346693485332e-01,1.92000000000000000e+02,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.85782072529256759e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.33211629544046983e-01,1.66852296670048439e+00,5.39916874332071114e-11,5.39905897767312126e-11,1.00000000000000000e+00,6.00941518769104732e-12
3.00000000000000000e+00,4.33012701892219298e-01,3.20000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,3.86272124637548631e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.10867995460847391e-01,1.27225527894655110e+00,2.94258322769063498e-10,-2.94257063160330290e-10,2.00000000000000000e+00,-2.33519870107556926e-11
3.00000000000000000e+00,4.33012701892219298e-01,3.20000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,2.00000000000000000e+00,3.96075874862831911e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.97986488367875502e-01,1.27177072899910026e+00,2.21391808637631071e-10,2.21395346500230517e-10,2.00000000000000000e+00,5.99875704665464582e-12
1.60000000000000000e+01,1.00000000000000000e+00,2.40000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.97200610557380918e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,3.26000822167832660e-01,1.75275401179178214e+00,1.84824373468905799e-11,-1.84829929139596061e-11,1.00000000000000000e+00,-4.03677091753706918e-12
8.00000000000000000e+00,7.07106781186547573e-01,4.80000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,2.00000000000000000e+00,3.98460163398739686e+00,0.00000000000000000e+00,nan,0.00000000000000000e+00,0.00000000000000000e+00,2.09070760012179807e-01,1.56643296222093120e+00,3.64215849135345500e-10,3.64214436388010654e-10,1.00000000000000000e+00,-4.68869387759696110e-12
