iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
3.30000000000000000e+01,2.81553353860949773e-15,4.07208886926625400e-05,-1.13529019650672710e-07,-4.54115963531493229e-07,-4.54115963531493229e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
3.40000000000000000e+01,8.97451315431766942e-15,7.12215838953159016e-05,-1.13528970541431183e-07,-4.54115760420824197e-07,-4.54115760420824197e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
3.50000000000000000e+01,1.03822799236223865e-14,1.12163236484847225e-04,-1.13528991990161694e-07,-4.54115847203587773e-07,-4.54115847203587773e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
3.60000000000000000e+01,2.72754811552794581e-15,8.25324870465095703e-05,-1.13529061099989202e-07,-4.54116145807369608e-07,-4.54116145807369608e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
3.70000000000000000e+01,4.22330030791421603e-15,7.63599329822796277e-05,-1.13529081143711845e-07,-4.54116365561026544e-07,-4.54116365561026544e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
3.80000000000000000e+01,1.02063090774592922e-14,1.25309060315054345e-04,-1.13529005150624178e-07,-4.54115889886799194e-07,-4.54115889886799194e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
3.90000000000000000e+01,2.63956269244639113e-15,5.15750090558830102e-05,-1.13529006600608000e-07,-4.54116014174743201e-07,-4.54116014174743201e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.00000000000000000e+01,2.46359184628329637e-15,4.60196467702162965e-05,-1.13529007146460450e-07,-4.54116050508080019e-07,-4.54116050508080019e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.10000000000000000e+01,1.93567930779402153e-15,9.27220180623414150e-05,-1.13528989203452017e-07,-4.54115716361332678e-07,-4.54115716361332678e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.20000000000000000e+01,3.69538776942495027e-15,1.34666589965574198e-04,-1.13529007297746185e-07,-4.54115876022967737e-07,-4.54115876022967737e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.30000000000000000e+01,2.81553353860948866e-15,3.20376417469175681e-05,-1.13528985449438629e-07,-4.54115788370102589e-07,-4.54115788370102589e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.40000000000000000e+01,2.46359184628329992e-15,7.41552905097844523e-05,-1.13529007745569871e-07,-4.54115977251813483e-07,-4.54115977251813483e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.50000000000000000e+01,5.27912538489277438e-15,9.27011564812477243e-05,-1.13529010757264971e-07,-4.54116055270280884e-07,-4.54116055270280884e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.60000000000000000e+01,5.98300876954519525e-15,6.04130709421142834e-05,-1.13528990719368102e-07,-4.54115901811321773e-07,-4.54115901811321773e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.70000000000000000e+01,3.34344607709876428e-15,1.01891474217419596e-04,-1.13529009984382122e-07,-4.54115939616204272e-07,-4.54115939616204272e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.80000000000000000e+01,5.98300876954513688e-15,4.83685885654680048e-05,-1.13529000446990414e-07,-4.54115971435926925e-07,-4.54115971435926925e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.90000000000000000e+01,5.45509623105585455e-15,3.05368343639069722e-05,-1.13528991682585277e-07,-4.54115930338359909e-07,-4.54115930338359909e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.00000000000000000e+01,4.39927115407732697e-15,9.57583808301784415e-05,-1.13528992775003550e-07,-4.54115932766267303e-07,-4.54115932766267303e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.10000000000000000e+01,2.46359184628330701e-15,9.34471594476759165e-05,-1.13529000370939164e-07,-4.54116020645241808e-07,-4.54116020645241808e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.20000000000000000e+01,2.63956269244640099e-15,7.24341839393845483e-05,-1.13529020223204461e-07,-4.54116046865785353e-07,-4.54116046865785353e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.30000000000000000e+01,4.57524200024041582e-15,3.43685049012988235e-05,-1.13529001050801371e-07,-4.54116000934045507e-07,-4.54116000934045507e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.40000000000000000e+01,5.45509623105586086e-15,4.61195138220066338e-05,-1.13528995908544128e-07,-4.54115907926913893e-07,-4.54115907926913893e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.50000000000000000e+01,2.46359184628330780e-15,4.22591901665949309e-05,-1.13529006450652609e-07,-4.54115964403632868e-07,-4.54115964403632868e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.60000000000000000e+01,6.33495046187138321e-15,9.21113740010497746e-05,-1.13529019433967232e-07,-4.54116173149466726e-07,-4.54116173149466726e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.70000000000000000e+01,1.16140758467642791e-14,4.52264767293518536e-05,-1.13529017983574161e-07,-4.54115966980386344e-07,-4.54115966980386344e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.80000000000000000e+01,5.98300876954512978e-15,1.47582935374562796e-04,-1.13528983963268435e-07,-4.54115889681539765e-07,-4.54115889681539765e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.90000000000000000e+01,3.78337319250650061e-15,7.41515425328352146e-05,-1.13529001274866639e-07,-4.54115989328438826e-07,-4.54115989328438826e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.00000000000000000e+01,2.77154082706871231e-15,7.72243894220493672e-05,-1.13529035847771035e-07,-4.54116262698299930e-07,-4.54116262698299930e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.10000000000000000e+01,4.39927115407731198e-15,3.35196929814763359e-05,-1.13529014279240367e-07,-4.54116007949576516e-07,-4.54116007949576516e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.20000000000000000e+01,3.87135861558806357e-15,7.14770188970023103e-05,-1.13529012151845705e-07,-4.54115930640100044e-07,-4.54115930640100044e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.30000000000000000e+01,4.66322742332195669e-15,6.60190789105009695e-05,-1.13529000449443686e-07,-4.54115875114438715e-07,-4.54115875114438715e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.40000000000000000e+01,4.39927115407732776e-15,5.21609362167561402e-05,-1.13528964707762426e-07,-4.54115709789838151e-07,-4.54115709789838151e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.50000000000000000e+01,2.28762100012021422e-15,4.27552028593984753e-05,-1.13529004883523813e-07,-4.54115988587551654e-07,-4.54115988587551654e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.60000000000000000e+01,3.87135861558804385e-15,6.45339375402365941e-05,-1.13529021195110499e-07,-4.54116059871403505e-07,-4.54116059871403505e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.70000000000000000e+01,1.75970846163093169e-15,1.16355691498919316e-04,-1.13529004490285234e-07,-4.54115981491473793e-07,-4.54115981491473793e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.80000000000000000e+01,8.27062976966530929e-15,4.78730107583745791e-05,-1.13528991313979289e-07,-4.54115812482060897e-07,-4.54115812482060897e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.90000000000000000e+01,4.57524200024041819e-15,7.30453109509009223e-05,-1.13529012642806250e-07,-4.54116052413445482e-07,-4.54116052413445482e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.00000000000000000e+01,5.10315453872971945e-15,4.35686673291214328e-05,-1.13528987337638506e-07,-4.54115868318878880e-07,-4.54115868318878880e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.10000000000000000e+01,5.63106707721900572e-15,1.01625796277229256e-04,-1.13529017430157178e-07,-4.54116049424545520e-07,-4.54116049424545520e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.20000000000000000e+01,4.92718369256658248e-15,7.56920296690245678e-05,-1.13529066280476562e-07,-4.54116393912643998e-07,-4.54116393912643998e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.30000000000000000e+01,6.68689215419749228e-15,8.80971585406974502e-05,-1.13529030791276011e-07,-4.54116167067811616e-07,-4.54116167067811616e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.40000000000000000e+01,2.28762100012021264e-15,3.75375592957447035e-05,-1.13529013485708827e-07,-4.54116045125599944e-07,-4.54116045125599944e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.50000000000000000e+01,4.22330030791421603e-15,3.65760538392120906e-05,-1.13528984784295948e-07,-4.54115889391236216e-07,-4.54115889391236216e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.60000000000000000e+01,2.90351896169103703e-15,1.24728295704511905e-04,-1.13528971239181906e-07,-4.54115763538921459e-07,-4.54115763538921459e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.70000000000000000e+01,3.34344607709877138e-15,6.63707293045433141e-05,-1.13529009339478910e-07,-4.54115885231717716e-07,-4.54115885231717716e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.80000000000000000e+01,4.04732946175112245e-15,4.37029226273426380e-05,-1.13529032090691825e-07,-4.54115976684291032e-07,-4.54115976684291032e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.90000000000000000e+01,4.92718369256662744e-15,7.94820753777901055e-05,-1.13529000007344090e-07,-4.54116018432801120e-07,-4.54116018432801120e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.00000000000000000e+01,2.81553353860948472e-15,6.68631041663063044e-05,-1.13528996608134804e-07,-4.54115887203331796e-07,-4.54115887203331796e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.10000000000000000e+01,2.59556998090562779e-15,4.49980605711860251e-05,-1.13529020495824040e-07,-4.54116007141628422e-07,-4.54116007141628422e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.20000000000000000e+01,4.04732946175114138e-15,6.67526985639949532e-05,-1.13528999185704582e-07,-4.54115990271319693e-07,-4.54115990271319693e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.30000000000000000e+01,1.93567930779402153e-15,6.65776608608616767e-05,-1.13529017958938962e-07,-4.54116094696771273e-07,-4.54116094696771273e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.40000000000000000e+01,3.69538776942496447e-15,6.64394130139125044e-05,-1.13529006156259558e-07,-4.54116058844691259e-07,-4.54116058844691259e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.50000000000000000e+01,5.63106707721894892e-15,8.18757082226357404e-05,-1.13528982349834875e-07,-4.54115832898573910e-07,-4.54115832898573910e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.60000000000000000e+01,5.10315453872969262e-15,1.15032594675792325e-04,-1.13528991797989889e-07,-4.54115925041743088e-07,-4.54115925041743088e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.70000000000000000e+01,6.51092130803445155e-15,1.40329272249723109e-04,-1.13529032995845963e-07,-4.54116211559083845e-07,-4.54116211559083845e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.80000000000000000e+01,4.57524200024040162e-15,1.08308778295823968e-04,-1.13529043072855045e-07,-4.54116176572599822e-07,-4.54116176572599822e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.90000000000000000e+01,8.97451315431782246e-15,1.61092078360550791e-04,-1.13528991610927401e-07,-4.54115919068847485e-07,-4.54115919068847485e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.00000000000000000e+01,2.46359184628330701e-15,5.59109103808382249e-05,-1.13529006013152879e-07,-4.54115958315435699e-07,-4.54115958315435699e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.10000000000000000e+01,2.02366473087556990e-15,1.00190088481705498e-04,-1.13528973707477643e-07,-4.54115774609708730e-07,-4.54115774609708730e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.20000000000000000e+01,3.51941692326185077e-15,9.24716179282865722e-05,-1.13529030079623426e-07,-4.54116132703236495e-07,-4.54116132703236495e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.30000000000000000e+01,3.78337319250649509e-15,8.50922521128086616e-05,-1.13529015368389292e-07,-4.54115916227962296e-07,-4.54115916227962296e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.40000000000000000e+01,7.39077553884994944e-15,9.07852908812690151e-05,-1.13529015094441618e-07,-4.54116084895967604e-07,-4.54116084895967604e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.50000000000000000e+01,1.58373761546783791e-15,4.00936187311935017e-05,-1.13529016721877836e-07,-4.54116130226655253e-07,-4.54116130226655253e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.60000000000000000e+01,5.10315453872968710e-15,8.41449591886593936e-05,-1.13529000698654980e-07,-4.54115981805079272e-07,-4.54115981805079272e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.70000000000000000e+01,2.72754811552794502e-15,3.45875975654305953e-05,-1.13529015379019462e-07,-4.54116060694456473e-07,-4.54116060694456473e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.80000000000000000e+01,4.92718369256659510e-15,6.46546234266121136e-05,-1.13529013585270601e-07,-4.54116071087732583e-07,-4.54116071087732583e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.90000000000000000e+01,7.56674638501294284e-15,7.07136625804665657e-05,-1.13529000220471874e-07,-4.54116016661949571e-07,-4.54116016661949571e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.00000000000000000e+02,2.63956269244640218e-15,7.04906142566890900e-05,-1.13529003784561364e-07,-4.54115881411983994e-07,-4.54115881411983994e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.01000000000000000e+02,5.63106707721894577e-15,4.95879647529465689e-05,-1.13529036388512515e-07,-4.54116149518357270e-07,-4.54116149518357270e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.02000000000000000e+02,4.39927115407733880e-15,7.70936941531871490e-05,-1.13528998146845857e-07,-4.54115966892880694e-07,-4.54115966892880694e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.03000000000000000e+02,4.39927115407732302e-15,4.20814730736044658e-05,-1.13529007492373287e-07,-4.54115936313292944e-07,-4.54115936313292944e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.04000000000000000e+02,9.15048400048077168e-15,3.01223167596361369e-05,-1.13529014039125453e-07,-4.54116120628647419e-07,-4.54116120628647419e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.05000000000000000e+02,6.33495046187138479e-15,1.44394070438458641e-04,-1.13529018585342194e-07,-4.54115988207301676e-07,-4.54115988207301676e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.06000000000000000e+02,4.92718369256659510e-15,1.12746862440094364e-04,-1.13529005005573968e-07,-4.54115889726107409e-07,-4.54115889726107409e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.07000000000000000e+02,3.87135861558805805e-15,8.66973703964880714e-05,-1.13528992577311724e-07,-4.54115955557961391e-07,-4.54115955557961391e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.08000000000000000e+02,1.23179592314164956e-15,3.04229903743749247e-05,-1.13529020784084255e-07,-4.54116182626859716e-07,-4.54116182626859716e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.09000000000000000e+02,4.92718369256662744e-15,1.05803127933796061e-04,-1.13529010384878371e-07,-4.54116097317271989e-07,-4.54116097317271989e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.10000000000000000e+02,1.93567930779402666e-15,1.13991859833013424e-04,-1.13528980861620288e-07,-4.54115798193402394e-07,-4.54115798193402394e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.11000000000000000e+02,2.81553353860948353e-15,1.58032039565792870e-04,-1.13528950246043974e-07,-4.54115539791345941e-07,-4.54115539791345941e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.12000000000000000e+02,2.28762100012020554e-15,1.12431894375281525e-04,-1.13529017534830002e-07,-4.54116106615980890e-07,-4.54116106615980890e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.13000000000000000e+02,2.28762100012021028e-15,9.19350028162222241e-05,-1.13528998125481965e-07,-4.54115925419133694e-07,-4.54115925419133694e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.14000000000000000e+02,2.11165015395711196e-15,1.15401535087195108e-04,-1.13528999714076839e-07,-4.54115962654042746e-07,-4.54115962654042746e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.15000000000000000e+02,4.75121284640353307e-15,5.46516297978000005e-05,-1.13529019279513474e-07,-4.54116067332594865e-07,-4.54116067332594865e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.16000000000000000e+02,3.34344607709875600e-15,5.63865747422012719e-05,-1.13529010819107059e-07,-4.54116094589236311e-07,-4.54116094589236311e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.17000000000000000e+02,7.39077553884987845e-15,3.86905050196139816e-05,-1.13529006242532868e-07,-4.54115956713038940e-07,-4.54115956713038940e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.18000000000000000e+02,1.71571575009015652e-15,5.25047035697090957e-05,-1.13529009248605722e-07,-4.54115913395255633e-07,-4.54115913395255633e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.19000000000000000e+02,9.50242569280711189e-15,6.06606722809361666e-05,-1.13528992927923940e-07,-4.54115848501367344e-07,-4.54115848501367344e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.20000000000000000e+02,5.63106707721894577e-15,5.02799486626863746e-05,-1.13529029662670571e-07,-4.54115991692984609e-07,-4.54115991692984609e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.21000000000000000e+02,4.04732946175112245e-15,1.16240077717834784e-04,-1.13528969735838820e-07,-4.54115783041595930e-07,-4.54115783041595930e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.22000000000000000e+02,4.22330030791422392e-15,6.52130728281740611e-05,-1.13529027107998569e-07,-4.54116061952983744e-07,-4.54116061952983744e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.23000000000000000e+02,2.81553353860949694e-15,8.98358745239242611e-05,-1.13528979120514816e-07,-4.54115844066675050e-07,-4.54115844066675050e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.24000000000000000e+02,3.07948980785412706e-15,6.62436111924688374e-05,-1.13529005445731397e-07,-4.54115913004772439e-07,-4.54115913004772439e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.25000000000000000e+02,3.51941692326184840e-15,3.86152556667347470e-05,-1.13529012288922132e-07,-4.54116006931873842e-07,-4.54116006931873842e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
